Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
krnl_KALMAN_16.cpp,xczu7ev-ffvc1156-2-e,10,103.44691,1193,92,14,16,85,cyclic_2_1,block_4_1,block_4_1,cyclic_32_1,unroll_2,unroll_8,unroll_32,unroll_8,pipeline_1,unroll_4,unroll_8,1,51.75,0.104287610237,False
krnl_KALMAN_857.cpp,xczu7ev-ffvc1156-2-e,10,3.27707,302,92,7,7,19,cyclic_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,31.25,0.898632407596,False
krnl_KALMAN_869.cpp,xczu7ev-ffvc1156-2-e,10,12.95524,64,92,1,2,10,cyclic_2_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26.25,0.955439569044,False
krnl_KALMAN_477.cpp,xczu7ev-ffvc1156-2-e,10,12.45868,80,92,1,5,18,cyclic_2_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_8,1,29,0.889015949836,False
krnl_KALMAN_591.cpp,xczu7ev-ffvc1156-2-e,10,17.61851,98,92,1,5,20,cyclic_2_1,block_8_1,cyclic_32_1,block_4_1,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_8,1,29.5,0.83614180497,False
krnl_KALMAN_688.cpp,xczu7ev-ffvc1156-2-e,10,100.97712,91,92,1,2,16,cyclic_2_1,block_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,1,27.75,0.155302913955,False
krnl_KALMAN_279.cpp,xczu7ev-ffvc1156-2-e,10,100.48583,151,92,1,3,38,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_32_1,unroll_2,unroll_32,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_8,1,33.5,0.15067865345,False
krnl_KALMAN_170.cpp,xczu7ev-ffvc1156-2-e,10,100.48591,176,92,1,3,38,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_32_1,unroll_2,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_8,1,33.5,0.150678375825,False
krnl_KALMAN_215.cpp,xczu7ev-ffvc1156-2-e,10,100.36262,193,92,1,4,47,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_32_1,unroll_8,unroll_64,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_8,1,36,0.146205328997,False
krnl_KALMAN_416.cpp,xczu7ev-ffvc1156-2-e,10,21.39187,69,92,1,3,17,cyclic_2_1,cyclic_8_1,block_2_1,block_8_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_2,1,28.25,0.823548152398,False
krnl_KALMAN_364.cpp,xczu7ev-ffvc1156-2-e,10,16.64244,95,92,1,3,21,cyclic_2_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_8,1,29.25,0.85047725348,False
krnl_KALMAN_454.cpp,xczu7ev-ffvc1156-2-e,10,4.58798,172,92,7,7,38,cyclic_2_1,cyclic_8_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_8,1,36,0.750243099667,False
krnl_KALMAN_436.cpp,xczu7ev-ffvc1156-2-e,10,4.58926,171,92,7,7,38,cyclic_2_1,cyclic_8_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_8,2,36,0.750243152719,False
krnl_KALMAN_207.cpp,xczu7ev-ffvc1156-2-e,10,113.9412,480,94,1,9,71,cyclic_32_1,block_16_1,block_2_1,complete_1,unroll_16,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_8,1,43.75,0.104279828047,False
krnl_KALMAN_241.cpp,xczu7ev-ffvc1156-2-e,10,20.40108,148,94,3,16,40,cyclic_32_1,block_2_1,cyclic_4_1,block_4_1,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,1,38.25,0.627763885435,False
krnl_KALMAN_393.cpp,xczu7ev-ffvc1156-2-e,10,42.40564,106,94,1,2,20,cyclic_32_1,block_4_1,block_4_1,block_32_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_8,pipeline_1,unroll_8,1,29.25,0.574419449884,False
krnl_KALMAN_365.cpp,xczu7ev-ffvc1156-2-e,10,81.76756,78,94,1,1,12,cyclic_32_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,27,0.249627063648,False
krnl_KALMAN_392.cpp,xczu7ev-ffvc1156-2-e,10,88.89428,91,94,1,2,21,cyclic_32_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_8,pipeline_1,unroll_8,1,29.5,0.207107750263,False
krnl_KALMAN_71.cpp,xczu7ev-ffvc1156-2-e,10,98.18789,455,94,7,8,42,cyclic_32_1,block_4_1,cyclic_32_1,block_4_1,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_8,unroll_8,2,37.75,0.14916141738,False
krnl_KALMAN_129.cpp,xczu7ev-ffvc1156-2-e,10,90.17392,194,94,3,5,92,cyclic_32_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_4,unroll_32,pipeline_1,unroll_8,pipeline_1,1,48.5,0.134863970911,False
krnl_KALMAN_413.cpp,xczu7ev-ffvc1156-2-e,10,88.5768,78,94,1,1,12,cyclic_32_1,cyclic_16_1,block_4_1,cyclic_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_8,1,27,0.211068934269,False
krnl_KALMAN_210.cpp,xczu7ev-ffvc1156-2-e,10,90.66547,437,94,3,8,99,cyclic_32_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,unroll_32,unroll_4,unroll_32,pipeline_1,unroll_8,pipeline_1,1,51,0.124211017754,False
krnl_KALMAN_398.cpp,xczu7ev-ffvc1156-2-e,10,86.19072,92,94,1,1,14,cyclic_32_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,27.5,0.223631841904,False
krnl_KALMAN_266.cpp,xczu7ev-ffvc1156-2-e,10,99.88133,89,94,1,2,22,cyclic_32_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_64,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_8,1,29.75,0.157987484973,False
krnl_KALMAN_309.cpp,xczu7ev-ffvc1156-2-e,10,90.99359,152,97,1,4,37,cyclic_32_1,cyclic_32_1,cyclic_16_1,complete_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,1,34.75,0.185468919102,False
krnl_KALMAN_311.cpp,xczu7ev-ffvc1156-2-e,10,8.60207,315,94,7,24,57,cyclic_32_1,cyclic_4_1,block_32_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,1,45.5,0.49026063662,False
krnl_KALMAN_329.cpp,xczu7ev-ffvc1156-2-e,10,8.60173,327,94,7,24,58,cyclic_32_1,cyclic_4_1,block_32_1,block_32_1,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,45.75,0.484358739279,False
krnl_KALMAN_177.cpp,xczu7ev-ffvc1156-2-e,10,107.55159,625,94,3,11,82,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,unroll_16,unroll_4,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,1,47.5,0.10638481303,False
krnl_KALMAN_141.cpp,xczu7ev-ffvc1156-2-e,10,92.04829,415,94,3,8,72,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,unroll_16,unroll_4,unroll_4,unroll_2,unroll_8,unroll_8,unroll_8,1,44.25,0.146964348839,False
krnl_KALMAN_356.cpp,xczu7ev-ffvc1156-2-e,10,8.68399,341,94,7,24,54,cyclic_32_1,cyclic_8_1,block_32_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,44.75,0.508153902302,False
krnl_KALMAN_526.cpp,xczu7ev-ffvc1156-2-e,10,4.58797,354,94,7,6,28,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,1,33.75,0.820174344089,False
krnl_KALMAN_511.cpp,xczu7ev-ffvc1156-2-e,10,28.10931,74,94,1,2,12,cyclic_32_1,cyclic_8_1,block_4_1,block_16_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,27.25,0.751117020917,False
krnl_KALMAN_384.cpp,xczu7ev-ffvc1156-2-e,10,30.94577,86,94,1,3,20,cyclic_32_1,cyclic_8_1,block_4_1,block_16_1,unroll_8,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,29.5,0.697104775428,False
krnl_KALMAN_464.cpp,xczu7ev-ffvc1156-2-e,10,80.79407,73,94,1,1,11,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,1,26.75,0.255738015709,False
krnl_KALMAN_391.cpp,xczu7ev-ffvc1156-2-e,10,84.89007,65,94,1,1,10,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26.5,0.231432340201,False
krnl_KALMAN_335.cpp,xczu7ev-ffvc1156-2-e,10,80.79407,74,94,1,1,11,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_8,2,26.75,0.255738015709,False
krnl_KALMAN_293.cpp,xczu7ev-ffvc1156-2-e,10,90.29675,72,94,1,1,12,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_4_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,27,0.202236044722,False
krnl_KALMAN_388.cpp,xczu7ev-ffvc1156-2-e,10,93.98315,80,94,1,1,15,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_4_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_8,1,27.75,0.184173438203,False
krnl_KALMAN_178.cpp,xczu7ev-ffvc1156-2-e,10,91.64895,114,94,1,4,29,cyclic_32_1,cyclic_8_1,cyclic_16_1,complete_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_8,unroll_8,1,32,0.189309047186,False
krnl_KALMAN_91.cpp,xczu7ev-ffvc1156-2-e,10,92.04829,424,94,3,8,73,cyclic_32_1,cyclic_8_1,cyclic_16_1,complete_1,unroll_16,unroll_4,unroll_4,unroll_2,unroll_8,unroll_8,unroll_8,1,44.5,0.145972562766,False
krnl_KALMAN_220.cpp,xczu7ev-ffvc1156-2-e,10,96.22621,243,94,3,7,53,cyclic_32_1,cyclic_8_1,cyclic_16_1,complete_1,unroll_8,unroll_4,unroll_4,unroll_2,unroll_8,unroll_8,pipeline_1,1,39.25,0.15141149215,False
krnl_KALMAN_132.cpp,xczu7ev-ffvc1156-2-e,10,101.95621,409,94,7,7,31,cyclic_32_1,cyclic_8_1,cyclic_32_1,block_4_1,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,1,34.75,0.143547824225,False
krnl_KALMAN_273.cpp,xczu7ev-ffvc1156-2-e,10,99.33477,835,94,7,12,49,cyclic_32_1,cyclic_8_1,cyclic_32_1,complete_1,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,1,40.5,0.138139907574,False
krnl_KALMAN_489.cpp,xczu7ev-ffvc1156-2-e,10,84.89007,69,94,1,1,10,cyclic_32_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26.5,0.231432340201,False
krnl_KALMAN_332.cpp,xczu7ev-ffvc1156-2-e,10,51.37572,78,94,1,2,13,cyclic_32_1,cyclic_8_1,cyclic_4_1,block_32_1,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,27.5,0.490474971261,False
krnl_KALMAN_221.cpp,xczu7ev-ffvc1156-2-e,10,99.83073,148,94,1,3,21,cyclic_32_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,1,29.75,0.158178353762,False
krnl_KALMAN_23.cpp,xczu7ev-ffvc1156-2-e,10,83.44673,232,94,3,6,38,cyclic_32_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_8,1,35.25,0.22023477783,False
krnl_KALMAN_105.cpp,xczu7ev-ffvc1156-2-e,10,90.66544,298,94,3,8,97,cyclic_32_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,unroll_4,unroll_32,pipeline_1,unroll_8,pipeline_1,1,50.5,0.126029790359,False
krnl_KALMAN_267.cpp,xczu7ev-ffvc1156-2-e,10,88.41253,220,94,1,2,34,cyclic_32_1,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,1,32.75,0.203065982316,False
krnl_KALMAN_700.cpp,xczu7ev-ffvc1156-2-e,10,7.39481,269,92,29,22,53,cyclic_4_1,block_16_1,block_2_1,block_32_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,1,49,0.412234118827,False
krnl_KALMAN_781.cpp,xczu7ev-ffvc1156-2-e,10,7.37336,122,92,7,7,20,cyclic_4_1,block_16_1,block_2_1,block_32_1,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_8,unroll_64,pipeline_1,1,31.5,0.871783398575,False
krnl_KALMAN_474.cpp,xczu7ev-ffvc1156-2-e,10,16.97012,104,92,1,3,22,cyclic_4_1,block_16_1,block_2_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_8,1,29.5,0.841343812208,False
krnl_KALMAN_655.cpp,xczu7ev-ffvc1156-2-e,10,14.67132,97,92,1,3,16,cyclic_4_1,block_16_1,block_2_1,block_8_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_8,1,28,0.899143742145,False
krnl_KALMAN_567.cpp,xczu7ev-ffvc1156-2-e,10,14.6718,133,92,1,3,18,cyclic_4_1,block_16_1,block_32_1,block_8_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_8,1,28.5,0.88561626606,False
krnl_KALMAN_807.cpp,xczu7ev-ffvc1156-2-e,10,9.51381,80,92,1,2,13,cyclic_4_1,block_16_1,block_4_1,block_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,2,27,0.968872970153,False
krnl_KALMAN_756.cpp,xczu7ev-ffvc1156-2-e,10,3.60567,332,92,7,23,70,cyclic_4_1,block_16_1,block_4_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,1,48,0.434078409399,False
krnl_KALMAN_691.cpp,xczu7ev-ffvc1156-2-e,10,7.37429,751,92,7,7,28,cyclic_4_1,block_16_1,block_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,33.5,0.821429031381,False
krnl_KALMAN_758.cpp,xczu7ev-ffvc1156-2-e,10,4.26133,730,92,7,7,30,cyclic_4_1,block_16_1,block_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,1,34,0.812347754962,False
krnl_KALMAN_593.cpp,xczu7ev-ffvc1156-2-e,10,24.99828,94,92,1,3,15,cyclic_4_1,block_16_1,cyclic_32_1,block_16_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,27.75,0.786036195704,False
krnl_KALMAN_712.cpp,xczu7ev-ffvc1156-2-e,10,46.17508,95,92,1,2,13,cyclic_4_1,block_16_1,cyclic_32_1,block_32_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,27,0.54419145869,False
krnl_KALMAN_397.cpp,xczu7ev-ffvc1156-2-e,10,97.21137,632,92,3,6,44,cyclic_4_1,block_16_1,cyclic_32_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_4,unroll_8,unroll_8,1,36.25,0.156419467387,False
krnl_KALMAN_940.cpp,xczu7ev-ffvc1156-2-e,10,12.54485,69,92,1,1,10,cyclic_4_1,block_16_1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26,0.963387990271,False
krnl_KALMAN_859.cpp,xczu7ev-ffvc1156-2-e,10,9.43189,82,92,1,1,13,cyclic_4_1,block_16_1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,26.75,0.974580794107,False
krnl_KALMAN_899.cpp,xczu7ev-ffvc1156-2-e,10,4.28041,313,92,29,22,55,cyclic_4_1,block_16_1,cyclic_4_1,block_4_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_8,unroll_64,unroll_8,1,49.5,0.402002993247,False
krnl_KALMAN_462.cpp,xczu7ev-ffvc1156-2-e,10,14.58924,99,92,1,3,16,cyclic_4_1,block_16_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_8,1,28,0.899802758292,False
krnl_KALMAN_212.cpp,xczu7ev-ffvc1156-2-e,10,20.40108,121,92,3,15,36,cyclic_4_1,block_2_1,cyclic_4_1,block_4_1,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,1,36.5,0.666329663286,False
krnl_KALMAN_930.cpp,xczu7ev-ffvc1156-2-e,10,3.27693,282,94,7,23,47,cyclic_4_1,block_32_1,block_4_1,block_4_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,1,42.75,0.559472065448,False
krnl_KALMAN_918.cpp,xczu7ev-ffvc1156-2-e,10,2.94939,861,94,7,7,20,cyclic_4_1,block_32_1,block_4_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,1,32,0.875517342815,False
krnl_KALMAN_799.cpp,xczu7ev-ffvc1156-2-e,10,2.94964,321,94,7,6,20,cyclic_4_1,block_32_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,1,31.75,0.883686003532,False
krnl_KALMAN_937.cpp,xczu7ev-ffvc1156-2-e,10,2.94964,344,94,7,6,20,cyclic_4_1,block_32_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,1,31.75,0.883686003532,False
krnl_KALMAN_908.cpp,xczu7ev-ffvc1156-2-e,10,3.27765,333,92,7,23,45,cyclic_4_1,block_4_1,block_2_1,block_4_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,1,41.75,0.585614753225,False
krnl_KALMAN_949.cpp,xczu7ev-ffvc1156-2-e,10,2.94998,632,92,7,7,26,cyclic_4_1,block_4_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,33,0.843106131672,False
krnl_KALMAN_361.cpp,xczu7ev-ffvc1156-2-e,10,81.1122,90,92,1,1,18,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_8,pipeline_1,unroll_8,1,28,0.252805485395,False
krnl_KALMAN_885.cpp,xczu7ev-ffvc1156-2-e,10,3.56373,389,92,7,23,46,cyclic_4_1,block_4_1,block_32_1,block_2_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,42,0.579174964543,False
krnl_KALMAN_950.cpp,xczu7ev-ffvc1156-2-e,10,7.66079,233,92,7,23,47,cyclic_4_1,block_4_1,block_32_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,42.25,0.571871292311,False
krnl_KALMAN_903.cpp,xczu7ev-ffvc1156-2-e,10,3.23605,242,92,7,23,46,cyclic_4_1,block_4_1,block_32_1,block_4_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,42,0.578986610373,False
krnl_KALMAN_876.cpp,xczu7ev-ffvc1156-2-e,10,2.94964,109,92,7,6,19,cyclic_4_1,block_4_1,block_32_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,31,1,True
krnl_KALMAN_801.cpp,xczu7ev-ffvc1156-2-e,10,2.94964,114,92,7,6,19,cyclic_4_1,block_4_1,block_32_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_8,1,31,1,True
krnl_KALMAN_749.cpp,xczu7ev-ffvc1156-2-e,10,3.27726,238,92,7,23,45,cyclic_4_1,block_4_1,block_4_1,block_4_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,1,41.75,0.585614507333,False
krnl_KALMAN_957.cpp,xczu7ev-ffvc1156-2-e,10,3.27726,230,92,7,23,45,cyclic_4_1,block_4_1,block_4_1,block_4_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,1,41.75,0.585614507333,False
krnl_KALMAN_895.cpp,xczu7ev-ffvc1156-2-e,10,12.63696,60,92,1,1,9,cyclic_4_1,block_4_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,1,25.75,1,True
krnl_KALMAN_925.cpp,xczu7ev-ffvc1156-2-e,10,9.524,71,92,1,1,11,cyclic_4_1,block_4_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,1,26.25,0.978429913988,False
krnl_KALMAN_846.cpp,xczu7ev-ffvc1156-2-e,10,79.67844,205,92,1,3,21,cyclic_4_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,29.25,0.259889577138,False
krnl_KALMAN_787.cpp,xczu7ev-ffvc1156-2-e,10,7.37341,675,92,7,7,28,cyclic_4_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,33.5,0.821432467221,False
krnl_KALMAN_320.cpp,xczu7ev-ffvc1156-2-e,10,84.7986,67,92,1,1,15,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,1,27.25,0.231614218966,False
krnl_KALMAN_300.cpp,xczu7ev-ffvc1156-2-e,10,81.1122,91,92,1,1,18,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_8,pipeline_1,unroll_8,1,28,0.252805485395,False
krnl_KALMAN_150.cpp,xczu7ev-ffvc1156-2-e,10,81.75916,404,92,7,8,33,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_8,1,35,0.230209837382,False
krnl_KALMAN_280.cpp,xczu7ev-ffvc1156-2-e,10,51.62208,118,92,1,3,26,cyclic_4_1,block_4_1,cyclic_32_1,block_32_1,unroll_4,unroll_4,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,1,30.5,0.47525161337,False
krnl_KALMAN_775.cpp,xczu7ev-ffvc1156-2-e,10,4.26023,335,92,7,23,55,cyclic_4_1,block_4_1,cyclic_4_1,block_2_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,1,44.25,0.521965409337,False
krnl_KALMAN_946.cpp,xczu7ev-ffvc1156-2-e,10,3.27729,246,92,7,23,45,cyclic_4_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,1,41.75,0.58561452625,False
krnl_KALMAN_789.cpp,xczu7ev-ffvc1156-2-e,10,8.35625,246,92,7,23,51,cyclic_4_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,1,43.25,0.545578171084,False
krnl_KALMAN_821.cpp,xczu7ev-ffvc1156-2-e,10,16.64084,89,92,1,3,21,cyclic_4_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_8,1,29.25,0.850489876005,False
krnl_KALMAN_883.cpp,xczu7ev-ffvc1156-2-e,10,12.55471,63,92,1,1,10,cyclic_4_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,1,26,0.963326152784,False
krnl_KALMAN_912.cpp,xczu7ev-ffvc1156-2-e,10,90.98288,103,92,3,3,23,cyclic_4_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,1,30.25,0.195618920582,False
krnl_KALMAN_863.cpp,xczu7ev-ffvc1156-2-e,10,3.60533,474,92,7,7,34,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,1,35,0.780626130971,False
krnl_KALMAN_752.cpp,xczu7ev-ffvc1156-2-e,10,2.94939,448,92,7,7,19,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,1,31.25,1,True
krnl_KALMAN_956.cpp,xczu7ev-ffvc1156-2-e,10,7.373,431,92,7,7,20,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,31.5,0.871785709752,False
krnl_KALMAN_797.cpp,xczu7ev-ffvc1156-2-e,10,3.60468,467,92,7,7,29,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,1,33.75,0.8199899341,False
