Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,Array_15,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_220.cpp,xczu7ev-ffvc1156-2-e,10,0.07913,2888,34,6,29,45,block_16_1,cyclic_128_1,cyclic_128_1,block_4_1,block_128_1,cyclic_2_1,cyclic_4_1,block_4_1,block_2_1,cyclic_2_1,cyclic_128_1,block_32_1,block_2_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_16,1,28.5,0.50446899994,False
workload_136.cpp,xczu7ev-ffvc1156-2-e,10,0.081,896,34,6,13,25,block_16_1,cyclic_128_1,cyclic_128_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,block_2_1,cyclic_2_1,cyclic_128_1,block_32_1,block_2_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_16,1,19.5,0.740214964488,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10,0.081,890,34,6,13,25,block_16_1,cyclic_128_1,cyclic_128_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,block_2_1,cyclic_2_1,cyclic_32_1,block_32_1,block_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_16,1,19.5,0.740214964488,False
workload_39.cpp,xczu7ev-ffvc1156-2-e,10,0.11227,1377,45,2,45,52,block_16_1,cyclic_4_1,block_32_1,cyclic_128_1,cyclic_32_1,cyclic_8_1,cyclic_16_1,block_128_1,block_64_1,cyclic_128_1,cyclic_32_1,block_4_1,complete_1,complete_1,cyclic_8_1,unroll_64,unroll_4,pipeline_1,1,36,0.327667740528,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10,0.11257,1545,43,2,44,56,block_16_1,cyclic_64_1,block_32_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_128_1,block_64_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,complete_1,complete_1,cyclic_8_1,unroll_64,unroll_4,pipeline_1,1,36.25,0.322841024788,False
workload_82.cpp,xczu7ev-ffvc1156-2-e,10,0.08381,363,40,21,8,38,block_16_1,cyclic_8_1,cyclic_128_1,block_16_1,cyclic_32_1,cyclic_64_1,cyclic_4_1,block_128_1,cyclic_64_1,block_8_1,block_8_1,block_32_1,cyclic_8_1,complete_1,cyclic_8_1,unroll_4,unroll_4,pipeline_1,1,26.75,0.547556056702,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,10,0.13602,257,39,1,17,32,block_2_1,block_64_1,cyclic_32_1,block_16_1,block_8_1,block_16_1,cyclic_4_1,block_2_1,cyclic_128_1,block_8_1,block_8_1,block_32_1,cyclic_8_1,complete_1,block_2_1,unroll_4,unroll_4,pipeline_1,1,22.25,0.619994865181,False
workload_385.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,202,37,0,13,21,block_2_1,block_8_1,cyclic_64_1,block_32_1,cyclic_32_1,cyclic_8_1,block_8_1,cyclic_64_1,block_16_1,cyclic_16_1,block_32_1,cyclic_64_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,17.75,0.778889805362,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,202,40,0,13,22,block_2_1,block_8_1,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_8_1,block_64_1,cyclic_128_1,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,18.75,0.759159722583,False
workload_334.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,209,40,0,13,24,block_2_1,block_8_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,block_16_1,block_8_1,block_64_1,cyclic_64_1,cyclic_16_1,block_32_1,cyclic_64_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,19.25,0.7480548071,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,203,40,0,13,22,block_2_1,block_8_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,block_8_1,block_64_1,block_16_1,cyclic_16_1,block_32_1,cyclic_64_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,18.75,0.759159722583,False
workload_852.cpp,xczu7ev-ffvc1156-2-e,10,0.07918,269,35,0,22,35,block_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_64_1,block_8_1,block_64_1,cyclic_2_1,block_2_1,block_32_1,cyclic_4_1,cyclic_4_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,23,0.650878968315,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,201,36,0,13,21,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_8_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_4_1,block_64_1,cyclic_4_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,17.5,0.783229922712,False
workload_622.cpp,xczu7ev-ffvc1156-2-e,10,0.07965,481,30,0,37,54,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,block_128_1,block_64_1,cyclic_4_1,block_64_1,block_32_1,block_4_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,30.25,0.461071432569,False
workload_905.cpp,xczu7ev-ffvc1156-2-e,10,0.08113,258,30,0,22,34,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_64_1,block_4_1,block_64_1,block_2_1,block_2_1,block_32_1,cyclic_4_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,21.5,0.689832204085,False
workload_745.cpp,xczu7ev-ffvc1156-2-e,10,0.08104,197,31,0,13,21,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_64_1,block_32_1,block_4_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,16.25,0.800301421224,False
workload_763.cpp,xczu7ev-ffvc1156-2-e,10,0.07918,264,35,0,22,35,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,cyclic_32_1,block_64_1,block_8_1,block_64_1,block_64_1,block_2_1,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,23,0.650878968315,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,197,36,0,13,21,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_8_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_4_1,block_16_1,cyclic_4_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,17.5,0.783229922712,False
workload_890.cpp,xczu7ev-ffvc1156-2-e,10,0.07918,275,30,0,23,35,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,block_64_1,block_4_1,block_64_1,block_64_1,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,22,0.678042094675,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10,0.82635,208,30,0,12,29,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,block_64_1,block_8_1,block_64_1,block_64_1,block_2_1,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,1,17.75,0.26665646518,False
workload_716.cpp,xczu7ev-ffvc1156-2-e,10,0.07918,271,30,0,23,35,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,block_64_1,cyclic_8_1,block_64_1,block_64_1,block_4_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,22,0.678042094675,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,716,59,11,40,60,block_2_1,cyclic_128_1,cyclic_4_1,block_2_1,cyclic_2_1,block_64_1,cyclic_2_1,block_64_1,cyclic_4_1,block_4_1,cyclic_2_1,block_64_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,pipeline_1,1,42.5,0.227111655991,False
workload_524.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,200,32,0,14,22,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_128_1,cyclic_16_1,cyclic_64_1,cyclic_4_1,block_64_1,cyclic_32_1,cyclic_16_1,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,17,0.791136056911,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10,0.07917,614,30,0,28,41,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_2_1,block_8_1,cyclic_64_1,block_32_1,block_8_1,block_32_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,24.75,0.603151231263,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10,0.08104,199,31,0,13,21,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_64_1,block_32_1,block_4_1,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,16.25,0.800301421224,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,207,35,0,13,21,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_64_1,block_32_1,block_4_1,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,17.25,0.78731389064,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10,0.07836,207,45,0,13,22,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_32_1,cyclic_4_1,block_64_1,cyclic_32_1,cyclic_16_1,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,20,0.730911975294,False
workload_515.cpp,xczu7ev-ffvc1156-2-e,10,0.13922,176,45,1,10,20,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_32_1,cyclic_4_1,block_64_1,cyclic_32_1,cyclic_16_1,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,19,0.679330531042,False
workload_933.cpp,xczu7ev-ffvc1156-2-e,10,0.07918,272,30,0,23,35,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,block_64_1,cyclic_8_1,block_64_1,cyclic_2_1,block_4_1,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,22,0.678042094675,False
workload_525.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,344,63,5,16,43,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,block_64_1,block_32_1,block_4_1,block_128_1,block_64_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,1,31.75,0.434796701098,False
workload_445.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,205,30,0,14,22,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,block_64_1,block_32_1,block_4_1,block_128_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,16.5,0.797984650095,False
workload_484.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,206,32,0,14,22,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_16_1,cyclic_64_1,cyclic_4_1,block_64_1,cyclic_32_1,block_2_1,block_32_1,cyclic_4_1,cyclic_8_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,17,0.791136056911,False
workload_440.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,205,40,0,13,22,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_16_1,block_64_1,block_16_1,block_4_1,block_32_1,cyclic_128_1,complete_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,18.75,0.759159722583,False
workload_294.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,203,40,0,13,22,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,cyclic_4_1,block_64_1,cyclic_128_1,cyclic_16_1,block_32_1,cyclic_64_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,18.75,0.759159722583,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,203,40,0,13,22,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,cyclic_4_1,block_64_1,cyclic_128_1,cyclic_16_1,block_32_1,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,1,18.75,0.759159722583,False
workload_400.cpp,xczu7ev-ffvc1156-2-e,10,0.07836,205,40,0,14,23,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_64_1,cyclic_4_1,block_64_1,cyclic_32_1,cyclic_16_1,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,19.25,0.748847271381,False
workload_373.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,206,32,0,14,22,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,block_16_1,block_64_1,cyclic_128_1,cyclic_8_1,cyclic_16_1,block_4_1,complete_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,17,0.791136056911,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10,0.12268,1890,35,1,32,57,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_8_1,block_32_1,block_4_1,cyclic_4_1,block_8_1,unroll_64,unroll_4,pipeline_1,1,31.25,0.422149513115,False
workload_341.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,205,35,0,14,22,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_32_1,cyclic_4_1,block_64_1,cyclic_128_1,cyclic_16_1,block_32_1,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,1,17.75,0.778889805362,False
workload_377.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,200,40,0,13,22,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,block_8_1,cyclic_128_1,cyclic_128_1,cyclic_16_1,block_32_1,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,1,18.75,0.759159722583,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,10,0.08364,199,32,0,13,21,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_64_1,block_64_1,block_32_1,block_4_1,block_32_1,block_16_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,16.5,0.79195453847,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,10,0.03303,269,32,0,22,34,block_2_1,cyclic_128_1,cyclic_8_1,block_2_1,cyclic_64_1,block_64_1,cyclic_4_1,cyclic_2_1,block_32_1,block_4_1,block_32_1,block_16_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_4,pipeline_1,1,22,0.704249337415,False
workload_926.cpp,xczu7ev-ffvc1156-2-e,10,0.02764,207,33,0,14,22,block_2_1,cyclic_128_1,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,block_4_1,block_32_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,pipeline_1,1,17.25,0.845751136263,False
workload_882.cpp,xczu7ev-ffvc1156-2-e,10,0.08104,197,31,0,13,21,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_64_1,block_32_1,block_4_1,block_32_1,block_64_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_4,unroll_2,1,16.25,0.800301421224,False
workload_471.cpp,xczu7ev-ffvc1156-2-e,10,0.07917,625,31,0,28,41,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,block_128_1,cyclic_2_1,block_8_1,cyclic_2_1,block_32_1,block_8_1,block_16_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,1,25,0.596376367272,False
workload_777.cpp,xczu7ev-ffvc1156-2-e,10,0.08113,255,30,0,22,34,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_64_1,cyclic_64_1,block_64_1,block_32_1,block_4_1,block_32_1,block_16_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_4,pipeline_1,1,21.5,0.689832204085,False
workload_663.cpp,xczu7ev-ffvc1156-2-e,10,0.13995,169,35,1,10,18,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,block_64_1,block_32_1,cyclic_16_1,block_32_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,16,0.719308174562,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,0.08104,196,31,0,13,21,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_64_1,block_32_1,block_4_1,block_32_1,block_16_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_4,pipeline_1,1,16.25,0.800301421224,False
workload_728.cpp,xczu7ev-ffvc1156-2-e,10,0.07918,262,35,0,22,35,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_32_1,block_64_1,cyclic_8_1,block_64_1,block_64_1,block_4_1,block_32_1,block_16_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_4,pipeline_1,1,23,0.650878968315,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10,0.13121,1185,50,1,19,67,block_2_1,cyclic_16_1,cyclic_32_1,block_16_1,block_4_1,block_2_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_32,unroll_4,pipeline_1,1,34.25,0.356075276816,False
workload_720.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,197,33,0,13,21,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_128_1,block_32_1,block_2_1,block_128_1,block_16_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,16.75,0.794693238359,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,402,70,14,33,51,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,cyclic_4_1,block_64_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,42,0.234586224403,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,203,32,0,14,22,block_2_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_16_1,block_16_1,block_64_1,cyclic_2_1,block_8_1,block_128_1,block_4_1,cyclic_8_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,17,0.791136056911,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,202,32,0,14,22,block_2_1,cyclic_2_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,block_16_1,block_64_1,cyclic_128_1,cyclic_8_1,block_32_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,1,17,0.791136056911,False
workload_268.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,462,87,16,35,55,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_16_1,block_64_1,cyclic_2_1,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,48.25,0.156499846967,False
workload_685.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,196,33,0,13,21,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_128_1,block_32_1,block_2_1,block_128_1,block_16_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_4,pipeline_1,1,16.75,0.794693238359,False
workload_922.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,290,40,5,16,41,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_64_1,block_2_1,block_64_1,cyclic_2_1,block_4_1,block_128_1,block_64_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,1,25.5,0.600736255868,False
workload_698.cpp,xczu7ev-ffvc1156-2-e,10,0.45771,169,37,0,9,18,block_2_1,cyclic_32_1,block_32_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_2_1,block_32_1,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,1,16,0.373369262421,False
workload_609.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,311,46,5,18,43,block_2_1,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_64_1,cyclic_4_1,cyclic_128_1,block_64_1,block_4_1,cyclic_4_1,block_64_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,1,28,0.530387983188,False
workload_677.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,308,47,5,18,40,block_2_1,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_128_1,block_32_1,block_4_1,cyclic_4_1,block_64_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,1,27.5,0.544034701449,False
workload_99.cpp,xczu7ev-ffvc1156-2-e,10,0.12143,1330,71,1,32,35,block_2_1,cyclic_4_1,block_32_1,cyclic_128_1,block_8_1,cyclic_8_1,cyclic_16_1,block_2_1,block_64_1,cyclic_128_1,cyclic_32_1,block_4_1,complete_1,complete_1,block_2_1,unroll_64,unroll_4,pipeline_1,1,34.75,0.349377823344,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10,0.12269,1363,71,1,30,35,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,block_8_1,cyclic_8_1,cyclic_16_1,block_2_1,block_64_1,cyclic_128_1,cyclic_32_1,block_4_1,cyclic_4_1,complete_1,cyclic_2_1,unroll_64,unroll_4,pipeline_1,1,34.25,0.358942802111,False
workload_285.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,207,32,0,14,22,block_2_1,cyclic_4_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_16_1,block_16_1,block_64_1,block_64_1,block_8_1,cyclic_8_1,block_4_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,17,0.791136056911,False
workload_337.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,207,32,0,14,22,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,block_16_1,block_64_1,cyclic_128_1,cyclic_8_1,block_32_1,block_4_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_4,pipeline_1,1,17,0.791136056911,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,204,32,0,14,22,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,block_16_1,block_64_1,cyclic_128_1,cyclic_8_1,block_32_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,1,17,0.791136056911,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,0.13995,178,32,1,11,20,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,block_16_1,block_64_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,1,16,0.719308174562,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,0.07909,208,32,0,14,22,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,block_8_1,block_64_1,block_32_1,cyclic_8_1,block_32_1,block_4_1,complete_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,1,17,0.791136056911,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10,0.13675,264,35,1,19,32,block_2_1,cyclic_64_1,cyclic_32_1,block_16_1,cyclic_64_1,cyclic_32_1,block_32_1,block_64_1,cyclic_128_1,cyclic_16_1,block_32_1,cyclic_64_1,cyclic_8_1,complete_1,block_2_1,unroll_4,unroll_4,pipeline_1,1,21.75,0.629956935145,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10,0.13675,263,30,1,20,33,block_2_1,cyclic_64_1,cyclic_32_1,block_16_1,cyclic_64_1,cyclic_64_1,block_32_1,block_64_1,cyclic_128_1,block_4_1,block_8_1,cyclic_128_1,cyclic_8_1,complete_1,block_2_1,unroll_4,unroll_4,pipeline_1,1,21,0.645489701245,False
workload_122.cpp,xczu7ev-ffvc1156-2-e,10,0.12258,1381,33,1,29,40,block_2_1,cyclic_8_1,block_32_1,block_8_1,block_8_1,block_64_1,cyclic_4_1,block_2_1,cyclic_128_1,block_8_1,block_8_1,block_32_1,complete_1,cyclic_2_1,block_2_1,unroll_64,unroll_4,pipeline_1,1,25.75,0.550204468473,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10,0.13458,466,33,1,31,65,block_2_1,cyclic_8_1,block_8_1,block_8_1,block_8_1,block_64_1,cyclic_4_1,block_2_1,cyclic_128_1,block_8_1,block_8_1,block_32_1,complete_1,block_8_1,block_8_1,unroll_8,unroll_4,pipeline_1,1,32.5,0.39041189573,False
